transportmean_name,line_number,order_number,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
METRO,7,7_30,par_4_154,154,PITIS,,40.49511,-3.72589,A,http://www.crtm.es,0,,Europe/Madrid,2
METRO,8,8_0,par_4_120,120,NUEVOS MINISTERIOS,Calle de Raimundo Fernández Villaverde 67,40.44662,-3.6924099999999997,A,http://www.crtm.es,0,est_90_71,,2
METRO,8,8_1,par_4_156,156,COLOMBIA,Calle del Príncipe de Vergara 258,40.456340000000004,-3.6768199999999998,A,http://www.crtm.es,0,est_4_156,Europe/Madrid,2
METRO,8,8_2,par_4_258,258,PINAR DEL REY,Avda de la Gran Vía de Hortaleza 47,40.468,-3.6486699999999996,A,http://www.crtm.es,0,,Europe/Madrid,2
METRO,8,8_3,par_4_71,71,MAR DE CRISTAL,Gta del Mar de Cristal 1 B,40.469429999999996,-3.6383199999999998,A,http://www.crtm.es,0,est_4_71,Europe/Madrid,2
METRO,8,8_4,par_4_158,158,FERIA DE MADRID,Avda del Partenón 5,40.46389,-3.6162,A,http://www.crtm.es,0,,Europe/Madrid,2
METRO,8,8_5,par_4_159,159,AEROPUERTO T1-T2-T3,Avda de la Hispanidad SN,40.46864,-3.56954,A,http://www.crtm.es,0,est_90_34,,2
METRO,8,8_6,par_4_160,160,BARAJAS,Cmno  Viejo de Hortaleza 10,40.475770000000004,-3.58253,A,http://www.crtm.es,0,,Europe/Madrid,2
METRO,8,8_7,par_4_285,285,AEROPUERTO T4,Ctra de Alcobendas a Barajas SN,40.49177,-3.59325,A,http://www.crtm.es,0,est_90_33,,2
METRO,9,9_0,par_4_345,345,PACO DE LUCIA,Calle de Monasterio de Las Huelgas 5,40.49965,-3.70908,,http://www.crtm.es,0,,Europe/Madrid,0
METRO,9,9_1,par_4_326,326,MIRASIERRA,Avda del Ventisquero de la Condesa 28,40.4911,-3.71634,,http://www.crtm.es,0,,Europe/Madrid,0
METRO,9,9_2,par_4_161,161,HERRERA ORIA,Calle de Valencia de Don Juan 1,40.48466,-3.7075099999999996,A,http://www.crtm.es,0,,Europe/Madrid,0
METRO,9,9_3,par_4_162,162,BARRIO DEL PILAR,Calle de Ginzo de Limia 22,40.476890000000004,-3.70316,A,http://www.crtm.es,0,,Europe/Madrid,0
METRO,9,9_4,par_4_163,163,VENTILLA,Avda de Asturias 39,40.469440000000006,-3.6958800000000003,A,http://www.crtm.es,0,,Europe/Madrid,0
METRO,9,9_5,par_4_1,1,PLAZA DE CASTILLA,Paseo de la Castellana 189,40.4669,-3.68917,A,http://www.crtm.es,0,est_90_21,,0
METRO,9,9_6,par_4_165,165,DUQUE DE PASTRANA,Calle de Mateo Inurria 41,40.46763,-3.6791699999999996,A,http://www.crtm.es,0,,Europe/Madrid,0
METRO,9,9_7,par_4_166,166,PIO XII,Avda de Pío XII 27,40.463,-3.67579,A,http://www.crtm.es,0,,Europe/Madrid,0
METRO,9,9_8,par_4_156,156,COLOMBIA,Calle del Príncipe de Vergara 258,40.456340000000004,-3.6768199999999998,A,http://www.crtm.es,0,est_4_156,Europe/Madrid,2
METRO,9,9_9,par_4_168,168,CONCHA ESPINA,Calle del Príncipe de Vergara 210,40.45145,-3.6773800000000003,A,http://www.crtm.es,0,,Europe/Madrid,0
METRO,9,9_10,par_4_169,169,CRUZ DEL RAYO,Calle del Príncipe de Vergara 138,40.44427,-3.67821,A,http://www.crtm.es,0,,Europe/Madrid,0
METRO,9,9_11,par_4_64,64,AVENIDA DE AMERICA,Avda de América 9 A,40.43803,-3.6766400000000004,A,http://www.crtm.es,0,est_90_4,,0
METRO,9,9_12,par_4_83,83,NUNEZ DE BALBOA,Calle de Juan Bravo 20,40.43278,-3.68258,A,http://www.crtm.es,0,est_4_83,Europe/Madrid,0
METRO,9,9_13,par_4_31,31,PRINCIPE DE VERGARA,Calle de Alcalá 123,40.422940000000004,-3.6801199999999996,A,http://www.crtm.es,0,est_4_31,Europe/Madrid,0
METRO,9,9_14,par_4_173,173,IBIZA,Calle de Ibiza 1,40.41839,-3.67858,A,http://www.crtm.es,0,,Europe/Madrid,0
METRO,9,9_15,par_4_114,114,SAINZ DE BARANDA,Calle del Doctor Esquerdo 103,40.41507,-3.66951,A,http://www.crtm.es,0,est_4_114,Europe/Madrid,0
METRO,9,9_16,par_4_175,175,ESTRELLA,Calle del Camino de los Vinateros 1,40.41147,-3.6617900000000003,A,http://www.crtm.es,0,,Europe/Madrid,0
METRO,9,9_17,par_4_176,176,VINATEROS,Calle del Camino de los Vinateros 70,40.41024,-3.6527300000000005,A,http://www.crtm.es,0,,Europe/Madrid,0
METRO,9,9_18,par_4_177,177,ARTILLEROS,Calle del Camino de los Vinateros 210,40.40522,-3.64181,A,http://www.crtm.es,0,,Europe/Madrid,0
METRO,9,9_19,par_4_178,178,PAVONES,Calle de la Hacienda de Pavones 342,40.40051,-3.6351199999999997,A,http://www.crtm.es,0,,Europe/Madrid,0
METRO,9,9_20,par_4_179,179,VALDEBERNARDO,Bulv de Indalecio Prieto 26,40.40005,-3.6215599999999997,A,http://www.crtm.es,0,,Europe/Madrid,2
METRO,9,9_21,par_4_180,180,VICALVARO,Calle de San Cipriano 11,40.40422,-3.60886,A,http://www.crtm.es,0,,Europe/Madrid,2
METRO,9,9_22,par_4_181,181,SAN CIPRIANO,Calle de San Cipriano 68,40.40381,-3.60239,A,http://www.crtm.es,0,,Europe/Madrid,2
METRO,9,9_23,par_4_182,182,PUERTA DE ARGANDA,Calle de San Cipriano 85,40.40132,-3.5959800000000004,A,http://www.crtm.es,0,,Europe/Madrid,2
METRO,9,9_24,par_4_183,183,RIVAS URBANIZACIONES,Plaza de Galicia 5,40.36677,-3.54728,B1,http://www.crtm.es,0,,Europe/Madrid,2
METRO,9,9_25,par_4_300,300,RIVAS FUTURA,Calle   Concepción Arenal 1,40.34134,-3.5247900000000003,B1,http://www.crtm.es,0,,Europe/Madrid,2
METRO,9,9_26,par_4_184,184,RIVAS VACIAMADRID,Calle   Areneros 6,40.32837,-3.5206,B2,http://www.crtm.es,0,,Europe/Madrid,2
METRO,9,9_27,par_4_185,185,LA POVEDA,Parcela   9017 Polígono 1 S/N,40.31902,-3.47745,B3,http://www.crtm.es,0,,Europe/Madrid,2
METRO,9,9_28,par_4_186,186,ARGANDA DEL REY,Paseo de la Estación 37,40.303670000000004,-3.44752,B3,http://www.crtm.es,0,,Europe/Madrid,2
METRO,10,10_0,par_4_284,284,HOSPITAL INFANTA SOFIA,Paseo   Europa 11,40.55977,-3.61145,B1,http://www.crtm.es,0,,Europe/Madrid,2
METRO,10,10_1,par_4_283,283,REYES CATOLICOS,Avda de la Plaza de Toros 7,40.55037,-3.6234,B1,http://www.crtm.es,0,,Europe/Madrid,2
METRO,10,10_2,par_4_282,282,BAUNATAL,Avda de las Lomas del Rey 2,40.55442,-3.63513,B1,http://www.crtm.es,0,,Europe/Madrid,2
METRO,10,10_3,par_4_281,281,MANUEL DE FALLA,Calle   Manuel de Falla 59,40.55048,-3.6468800000000003,B1,http://www.crtm.es,0,,Europe/Madrid,2
METRO,10,10_4,par_4_280,280,MARQUES DE LA VALDAVIA,Calle del Marqués de la Valdavia 21,40.54102,-3.6373800000000003,B1,http://www.crtm.es,0,,Europe/Madrid,2
METRO,10,10_5,par_4_279,279,LA MORALEJA,Avda de la Ermita 5,40.53196,-3.63556,B1,http://www.crtm.es,0,,Europe/Madrid,2
METRO,10,10_6,par_4_278,278,LA GRANJA,Calle de Sepúlveda 1,40.5276,-3.6585900000000002,B1,http://www.crtm.es,0,,Europe/Madrid,2
METRO,10,10_7,par_4_277,277,RONDA DE LA COMUNICACION,Ronda de la Comunicación 22,40.51553,-3.6627699999999996,A,http://www.crtm.es,0,,Europe/Madrid,2
METRO,10,10_8,par_4_276,276,LAS TABLAS,Calle de Palas de Rey 30,40.50833,-3.6694400000000003,A,http://www.crtm.es,0,,Europe/Madrid,2
METRO,10,10_9,par_4_275,275,MONTECARMELO,Avda de Monasterio de Silos 63 A,40.50525,-3.69575,A,http://www.crtm.es,0,,Europe/Madrid,2
METRO,10,10_10,par_4_274,274,TRES OLIVOS,Acces   M-607 SN,40.5012,-3.6952,A,http://www.crtm.es,0,,Europe/Madrid,2
METRO,10,10_11,par_4_187,187,FUENCARRAL,Calle de la Fuente Chica 21,40.495090000000005,-3.6928300000000003,A,http://www.crtm.es,0,,Europe/Madrid,0
METRO,10,10_12,par_4_188,188,BEGONA,Paseo de la Castellana 261,40.48041,-3.68585,A,http://www.crtm.es,0,,Europe/Madrid,0
METRO,10,10_13,par_4_261,261,CHAMARTIN,Calle de Agustín de Foxá 40,40.47203,-3.6825900000000003,A,http://www.crtm.es,0,est_90_25,,2
METRO,10,10_14,par_4_1,1,PLAZA DE CASTILLA,Paseo de la Castellana 189,40.4669,-3.68917,A,http://www.crtm.es,0,est_90_21,,0
METRO,10,10_15,par_4_191,191,CUZCO,Paseo de la Castellana 162,40.458420000000004,-3.68985,A,http://www.crtm.es,0,,Europe/Madrid,0
METRO,10,10_16,par_4_192,192,SANTIAGO BERNABEU,Paseo de la Castellana 97,40.45159,-3.69038,A,http://www.crtm.es,0,,Europe/Madrid,0
METRO,10,10_17,par_4_120,120,NUEVOS MINISTERIOS,Calle de Raimundo Fernández Villaverde 67,40.44662,-3.6924099999999997,A,http://www.crtm.es,0,est_90_71,,2
METRO,10,10_18,par_4_142,142,GREGORIO MARANON,Calle de Miguel Ángel 29,40.43825,-3.6914800000000003,A,http://www.crtm.es,0,est_4_142,Europe/Madrid,2
METRO,10,10_19,par_4_57,57,ALONSO MARTINEZ,Plaza de Alonso Martínez 4,40.42772,-3.6959400000000002,A,http://www.crtm.es,0,est_4_57,Europe/Madrid,0
METRO,10,10_20,par_4_10,10,TRIBUNAL,Calle de Fuencarral 81,40.426190000000005,-3.7011,A,http://www.crtm.es,0,est_4_10,Europe/Madrid,0
METRO,10,10_21,par_4_50,50,PLAZA DE ESPANA,Plaza de España 1,40.42342,-3.7112,A,http://www.crtm.es,0,est_4_50,Europe/Madrid,2
METRO,10,10_22,par_4_127,127,PRINCIPE PIO,Paseo de la Florida 2,40.42107,-3.7203199999999996,A,http://www.crtm.es,0,est_90_18,,1
METRO,10,10_23,par_4_199,199,LAGO,Ronda del Lago 3,40.41641,-3.7356300000000005,A,http://www.crtm.es,0,,Europe/Madrid,2
METRO,10,10_24,par_4_200,200,BATAN,Paseo de la Venta 1,40.40786,-3.75311,A,http://www.crtm.es,0,,Europe/Madrid,2
METRO,10,10_25,par_4_103,103,CASA DE CAMPO,Ctra del Zoo 1,40.403240000000004,-3.7610099999999997,A,http://www.crtm.es,0,est_4_103,Europe/Madrid,2
METRO,10,10_26,par_4_202,202,COLONIA JARDIN,Calle de Arenas de San Pedro 2,40.39698,-3.7746199999999996,A,http://www.crtm.es,0,,Europe/Madrid,2
METRO,10,10_27,par_4_257,257,AVIACION ESPANOLA,Paseo de Extremadura 463,40.38364,-3.7839199999999997,A,http://www.crtm.es,0,,Europe/Madrid,2
METRO,10,10_28,par_4_203,203,CUATRO VIENTOS,Col   Militar de Cuatro Vientos 6 B,40.37771,-3.79152,A,http://www.crtm.es,0,,Europe/Madrid,2
METRO,10,10_29,par_4_204,204,JOAQUIN VILUMBRALES,Avda de la Libertad 13,40.34985,-3.8072,B1,http://www.crtm.es,0,,Europe/Madrid,2
METRO,10,10_30,par_4_205,205,PUERTA DEL SUR,Avda de la Libertad 2,40.345240000000004,-3.8121099999999997,B1,http://www.crtm.es,0,est_4_205,Europe/Madrid,2
METRO,11,11_0,par_4_108,108,PLAZA ELIPTICA,Plaza de Fernández Ladreda 2,40.3846,-3.7183699999999997,A,http://www.crtm.es,0,est_90_36,,2
METRO,11,11_1,par_4_207,207,ABRANTES,Avda de Abrantes 77,40.380829999999996,-3.7279,A,http://www.crtm.es,0,,Europe/Madrid,2
METRO,11,11_2,par_4_208,208,PAN BENDITO,Avda de Abrantes 289,40.37587,-3.7341699999999998,A,http://www.crtm.es,0,,Europe/Madrid,2
METRO,11,11_3,par_4_254,254,SAN FRANCISCO,Avda de los Poblados 102,40.3736,-3.7391,A,http://www.crtm.es,0,,Europe/Madrid,2
METRO,11,11_4,par_4_255,255,CARABANCHEL ALTO,Avda de Carabanchel Alto 40,40.372,-3.7519099999999996,A,http://www.crtm.es,0,,Europe/Madrid,2
METRO,11,11_5,par_4_256,256,LA PESETA,Calle de Salvador Allende 3,40.36422,-3.7569,A,http://www.crtm.es,0,,Europe/Madrid,2
METRO,11,11_6,par_4_305,305,LA FORTUNA,Calle   San José 40,40.35795,-3.7778300000000002,,http://www.crtm.es,0,,Europe/Madrid,0
METRO,12,12_0,par_4_205,205,PUERTA DEL SUR,Avda de la Libertad 2,40.345240000000004,-3.8121099999999997,B1,http://www.crtm.es,0,est_4_205,Europe/Madrid,2
METRO,12,12_1,par_4_210,210,PARQUE LISBOA,Calle de Porto Lagos 7,40.34969,-3.8212,B1,http://www.crtm.es,0,,Europe/Madrid,2
METRO,12,12_2,par_4_211,211,ALCORCON CENTRAL,Avda de Móstoles 12,40.35008,-3.83178,B1,http://www.crtm.es,0,,Europe/Madrid,2
METRO,12,12_3,par_4_212,212,PARQUE OESTE,Calle de Estambul 5,40.345890000000004,-3.84934,B1,http://www.crtm.es,0,,Europe/Madrid,2
METRO,12,12_4,par_4_213,213,UNIVERSIDAD REY JUAN CARLOS,Calle   Tulipán 2,40.33512,-3.87218,B2,http://www.crtm.es,0,,Europe/Madrid,2
METRO,12,12_5,par_4_214,214,MOSTOLES CENTRAL,Paseo de la Estación 13,40.3285,-3.86354,B2,http://www.crtm.es,0,,Europe/Madrid,2
METRO,12,12_6,par_4_215,215,PRADILLO,Calle de Agustina de Aragón 23,40.32168,-3.86489,B2,http://www.crtm.es,0,,Europe/Madrid,2
METRO,12,12_7,par_4_216,216,HOSPITAL DE MOSTOLES,Calle del Río Sella 10,40.316520000000004,-3.87471,B2,http://www.crtm.es,0,,Europe/Madrid,2
METRO,12,12_8,par_4_217,217,MANUELA MALASANA,Plaza   Sol de 9001 SN,40.30903,-3.8640199999999996,B2,http://www.crtm.es,0,,Europe/Madrid,2
METRO,12,12_9,par_4_218,218,LORANCA,Calle de la Alegría 4,40.29681,-3.83768,B2,http://www.crtm.es,0,,Europe/Madrid,2
METRO,12,12_10,par_4_219,219,HOSPITAL DE FUENLABRADA,Cmno del Molino 3,40.285759999999996,-3.81642,B2,http://www.crtm.es,0,,Europe/Madrid,2
METRO,12,12_11,par_4_220,220,PARQUE EUROPA,Calle de Francia 34,40.28518,-3.80632,B2,http://www.crtm.es,0,,Europe/Madrid,2
METRO,12,12_12,par_4_221,221,FUENLABRADA CENTRAL,Calle de la Vía SN,40.28268,-3.79891,B2,http://www.crtm.es,0,,Europe/Madrid,2
METRO,12,12_13,par_4_222,222,PARQUE DE LOS ESTADOS,Calle de Venezuela 2,40.286840000000005,-3.7869699999999997,B2,http://www.crtm.es,0,,Europe/Madrid,2
METRO,12,12_14,par_4_223,223,ARROYO CULEBRO,Paseo de Juan José Rosón 1,40.288740000000004,-3.75682,B1,http://www.crtm.es,0,,Europe/Madrid,2
METRO,12,12_15,par_4_224,224,CONSERVATORIO,Avda de las Arcas del Agua 5,40.293240000000004,-3.7457599999999998,B1,http://www.crtm.es,0,,Europe/Madrid,2
METRO,12,12_16,par_4_225,225,ALONSO DE MENDOZA,Calle del Greco 6,40.30081,-3.73664,B1,http://www.crtm.es,0,,Europe/Madrid,2
METRO,12,12_17,par_4_226,226,GETAFE CENTRAL,Calle  Ferrocarril 2,40.30993,-3.73403,B1,http://www.crtm.es,0,,Europe/Madrid,2
METRO,12,12_18,par_4_227,227,JUAN DE LA CIERVA,Avda de España 20,40.3118,-3.72224,B1,http://www.crtm.es,0,,Europe/Madrid,2
METRO,12,12_19,par_4_228,228,EL CASAR,Avda del Casar 2,40.31862,-3.70985,B1,http://www.crtm.es,0,,Europe/Madrid,2
METRO,12,12_20,par_4_229,229,LOS ESPARTALES,Avda   Rigoberta Menchú 3,40.32423,-3.7182,B1,http://www.crtm.es,0,,Europe/Madrid,2
METRO,12,12_21,par_4_230,230,EL BERCIAL,Avda   Comandante José Manuel Ripollés 4,40.32907,-3.7296300000000002,B1,http://www.crtm.es,0,,Europe/Madrid,2
METRO,12,12_22,par_4_231,231,EL CARRASCAL,Avda   Rey Juan Carlos I 85,40.33664,-3.7401800000000005,B1,http://www.crtm.es,0,,Europe/Madrid,2
METRO,12,12_23,par_4_232,232,JULIAN BESTEIRO,Avda   Rey Juan Carlos I 23 A,40.33475,-3.7526599999999997,B1,http://www.crtm.es,0,,Europe/Madrid,2
METRO,12,12_24,par_4_233,233,CASA DEL RELOJ,Avda   Gibraltar 11,40.3266,-3.7594199999999995,B1,http://www.crtm.es,0,,Europe/Madrid,2
METRO,12,12_25,par_4_234,234,HOSPITAL SEVERO OCHOA,Avda   Orellana 3,40.32177,-3.7679699999999996,B1,http://www.crtm.es,0,,Europe/Madrid,2
METRO,12,12_26,par_4_235,235,LEGANES CENTRAL,Calle  Virgen del Camino 1,40.328990000000005,-3.7715400000000003,B1,http://www.crtm.es,0,,Europe/Madrid,2
METRO,12,12_27,par_4_236,236,SAN NICASIO,Avda   Mar Mediterráneo SN,40.33616,-3.77587,B1,http://www.crtm.es,0,,Europe/Madrid,2
METRO,R,R_0,par_4_36,36,OPERA,Plaza de Isabel II 9,40.41809,-3.7094199999999997,A,http://www.crtm.es,0,est_4_36,Europe/Madrid,0
METRO,R,R_1,par_4_127,127,PRINCIPE PIO,Paseo de la Florida 2,40.42107,-3.7203199999999996,A,http://www.crtm.es,0,est_90_18,,1
ML,1,1_0,par_10_1,1,PINAR DE CHAMARTIN,,40.480140000000006,-3.66684,A,http://www.crtm.es,0,,Europe/Madrid,2
ML,1,1_1,par_10_2,2,FUENTE DE LA MORA,,40.48482,-3.66325,A,http://www.crtm.es,0,,Europe/Madrid,2
ML,1,1_2,par_10_3,3,VIRGEN DEL CORTIJO,,40.48734,-3.6609800000000003,A,http://www.crtm.es,0,,Europe/Madrid,2
ML,1,1_3,par_10_4,4,ANTONIO SAURA,,40.485459999999996,-3.6535300000000004,A,http://www.crtm.es,0,,Europe/Madrid,2
ML,1,1_4,par_10_5,5,ALVAREZ DE VILLAAMIL,,40.48905,-3.65136,A,http://www.crtm.es,0,,Europe/Madrid,2
ML,1,1_5,par_10_6,6,BLASCO IBANEZ,,40.49368,-3.65584,A,http://www.crtm.es,0,,Europe/Madrid,2
ML,1,1_6,par_10_7,7,MARIA TUDOR,,40.497170000000004,-3.65889,A,http://www.crtm.es,0,,Europe/Madrid,2
ML,1,1_7,par_10_8,8,PALAS DE REY,,40.50544,-3.6650699999999996,A,http://www.crtm.es,0,,Europe/Madrid,2
ML,1,1_8,par_10_9,9,LAS TABLAS,,40.50824,-3.66932,A,http://www.crtm.es,0,,Europe/Madrid,2
ML,2,2_0,par_10_10,10,COLONIA JARDIN,,40.39698,-3.7745599999999997,A,http://www.crtm.es,0,est_10_10,Europe/Madrid,2
ML,2,2_1,par_10_11,11,PRADO DE LA VEGA,,40.4023,-3.7812099999999997,B1,http://www.crtm.es,0,,Europe/Madrid,2
ML,2,2_2,par_10_12,12,COLONIA DE LOS ANGELES,,40.40721,-3.7844,B1,http://www.crtm.es,0,,Europe/Madrid,2
ML,2,2_3,par_10_13,13,PRADO DEL REY,,40.410470000000004,-3.7874800000000004,B1,http://www.crtm.es,0,,Europe/Madrid,2
ML,2,2_4,par_10_14,14,SOMOSAGUAS SUR,,40.41536,-3.7925199999999997,B1,http://www.crtm.es,0,,Europe/Madrid,2
ML,2,2_5,par_10_15,15,SOMOSAGUAS CENTRO,,40.41937,-3.79874,B1,http://www.crtm.es,0,,Europe/Madrid,2
ML,2,2_6,par_10_16,16,POZUELO OESTE,,40.42307,-3.80447,B1,http://www.crtm.es,0,,Europe/Madrid,2
ML,2,2_7,par_10_18,18,BELGICA,,40.43058,-3.80755,B1,http://www.crtm.es,0,,Europe/Madrid,2
ML,2,2_8,par_10_19,19,DOS CASTILLAS,,40.43253,-3.8016199999999998,B1,http://www.crtm.es,0,,Europe/Madrid,2
ML,2,2_9,par_10_20,20,CAMPUS DE SOMOSAGUAS,,40.43338,-3.79525,B1,http://www.crtm.es,0,,Europe/Madrid,2
ML,2,2_10,par_10_21,21,AVENIDA DE EUROPA,,40.43931,-3.79305,B1,http://www.crtm.es,0,,Europe/Madrid,2
ML,2,2_11,par_10_22,22,BERNA,,40.44487,-3.7912,B1,http://www.crtm.es,0,,Europe/Madrid,2
ML,2,2_12,par_10_23,23,ESTACION DE ARAVACA,,40.44833,-3.78591,A,http://www.crtm.es,0,,Europe/Madrid,2
ML,3,3_0,par_10_10,10,COLONIA JARDIN,,40.39698,-3.7745599999999997,A,http://www.crtm.es,0,est_10_10,Europe/Madrid,2
ML,3,3_1,par_10_25,25,CIUDAD DE LA IMAGEN,,40.397090000000006,-3.78399,B1,http://www.crtm.es,0,,Europe/Madrid,2
ML,3,3_2,par_10_26,26,JOSE ISBERT,,40.39525,-3.7899300000000005,B1,http://www.crtm.es,0,,Europe/Madrid,2
ML,3,3_3,par_10_27,27,CIUDAD DEL CINE,,40.39455,-3.7955699999999997,B1,http://www.crtm.es,0,,Europe/Madrid,2
ML,3,3_4,par_10_39,39,COCHERAS,,40.396879999999996,-3.80386,B1,http://www.crtm.es,0,,Europe/Madrid,2
ML,3,3_5,par_10_28,28,RETAMARES,,40.398720000000004,-3.81675,B1,http://www.crtm.es,0,,Europe/Madrid,2
ML,3,3_6,par_10_29,29,MONTEPRINCIPE,,40.39792,-3.8358,B1,http://www.crtm.es,0,,Europe/Madrid,2
ML,3,3_7,par_10_30,30,VENTORRO DEL CANO,,40.3942,-3.83811,B1,http://www.crtm.es,0,,Europe/Madrid,2
ML,3,3_8,par_10_31,31,PRADO DEL ESPINO,,40.39502,-3.84774,B2,http://www.crtm.es,0,,Europe/Madrid,2
ML,3,3_9,par_10_32,32,CANTABRIA,,40.39529,-3.86439,B2,http://www.crtm.es,0,,Europe/Madrid,2
ML,3,3_10,par_10_33,33,FERIAL DE BOADILLA,,40.401959999999995,-3.8793800000000003,B2,http://www.crtm.es,0,,Europe/Madrid,2
ML,3,3_11,par_10_34,34,BOADILLA CENTRO,,40.407140000000005,-3.88004,B2,http://www.crtm.es,0,,Europe/Madrid,2
ML,3,3_12,par_10_35,35,NUEVO MUNDO,,40.405640000000005,-3.88576,B2,http://www.crtm.es,0,,Europe/Madrid,2
ML,3,3_13,par_10_36,36,SIGLO XXI,,40.40513,-3.8926300000000005,B2,http://www.crtm.es,0,,Europe/Madrid,2
ML,3,3_14,par_10_37,37,INFANTE DON LUIS,,40.40595,-3.89741,B2,http://www.crtm.es,0,,Europe/Madrid,2
ML,3,3_15,par_10_38,38,PUERTA DE BOADILLA,,40.40777,-3.9037800000000002,B2,http://www.crtm.es,0,,Europe/Madrid,2
ML,4,4_0,par_10_64,64,ESTRELLA POLAR NORTE,,40.23015,-3.75112,B2,http://www.crtm.es,0,,Europe/Madrid,2
ML,4,4_1,par_10_65,65,ESTRELLA POLAR SUR,,40.23072,-3.7538300000000002,B2,http://www.crtm.es,0,,Europe/Madrid,2
ML,4,4_2,par_10_66,66,JAIME I NORTE,,40.234140000000004,-3.74969,B2,http://www.crtm.es,0,,Europe/Madrid,2
ML,4,4_3,par_10_67,67,JAIME I SUR,,40.2347,-3.7524,B2,http://www.crtm.es,0,,Europe/Madrid,2
ML,4,4_4,par_10_68,68,POLIGONO INDUSTRIAL CIUDAD DE PARLA,,40.23867,-3.75045,B2,http://www.crtm.es,0,,Europe/Madrid,2
ML,4,4_5,par_10_50,50,PLAZA DE TOROS,,40.2441,-3.75756,B2,http://www.crtm.es,0,,Europe/Madrid,2
ML,4,4_6,par_10_51,51,JULIO ROMERO DE TORRES,,40.24535,-3.76232,B2,http://www.crtm.es,0,,Europe/Madrid,2
ML,4,4_7,par_10_52,52,LA BALLENA,,40.24599,-3.76635,B2,http://www.crtm.es,0,,Europe/Madrid,2
ML,4,4_8,par_10_53,53,PARLA CENTRO-BULEVAR NORTE,,40.240790000000004,-3.76954,B2,http://www.crtm.es,0,,Europe/Madrid,2
ML,4,4_9,par_10_54,54,IGLESIA CENTRO,,40.23771,-3.7705900000000003,B2,http://www.crtm.es,0,,Europe/Madrid,2
ML,4,4_10,par_10_55,55,BULEVAR SUR,,40.23473,-3.77236,B2,http://www.crtm.es,0,,Europe/Madrid,2
ML,4,4_11,par_10_56,56,REYES CATOLICOS,,40.23141,-3.77,B2,http://www.crtm.es,0,,Europe/Madrid,2
ML,4,4_12,par_10_57,57,ISABEL II,,40.23114,-3.76508,B2,http://www.crtm.es,0,,Europe/Madrid,2
ML,4,4_13,par_10_58,58,PARQUE PARLA ESTE,,40.228159999999995,-3.7614699999999996,B2,http://www.crtm.es,0,,Europe/Madrid,2
ML,4,4_14,par_10_59,59,AVENIDA SISTEMA SOLAR,,40.22343,-3.7607199999999996,B2,http://www.crtm.es,0,,Europe/Madrid,2
ML,4,4_15,par_10_60,60,TIERRA NORTE,,40.22195,-3.75406,B2,http://www.crtm.es,0,,Europe/Madrid,2
ML,4,4_16,par_10_61,61,TIERRA SUR,,40.22254,-3.75675,B2,http://www.crtm.es,0,,Europe/Madrid,2
ML,4,4_17,par_10_62,62,VENUS NORTE,,40.22627,-3.75251,B2,http://www.crtm.es,0,,Europe/Madrid,2
ML,4,4_18,par_10_63,63,VENUS SUR,,40.22683,-3.7552199999999996,B2,http://www.crtm.es,0,,Europe/Madrid,2
CR,C1,C1_0,par_5_61,61,PRINCIPE PIO,,40.4210790188043,-3.7201723106450295,A,http://www.crtm.es,0,est_90_18,,0
CR,C1,C1_1,par_5_57,57,PIRAMIDES,,40.4026028948529,-3.71124315951466,A,http://www.crtm.es,0,,Europe/Madrid,1
CR,C1,C1_2,par_5_25,25,DELICIAS,,40.400382320912,-3.6926718217550896,A,http://www.crtm.es,0,,Europe/Madrid,1
CR,C1,C1_3,par_5_46,46,MENDEZ ALVARO,,40.3953883033481,-3.6779860250306404,A,http://www.crtm.es,0,est_90_13,,1
CR,C1,C1_4,par_5_11,11,ATOCHA,,40.4066011651398,-3.6892118408395898,A,http://www.crtm.es,0,est_90_54,,2
CR,C1,C1_5,par_5_65,65,RECOLETOS,,40.423420623761295,-3.6907626799938704,A,http://www.crtm.es,0,,Europe/Madrid,0
CR,C1,C1_6,par_5_51,51,NUEVOS MINISTERIOS,,40.4466277031815,-3.6922501798623597,A,http://www.crtm.es,0,est_90_71,,2
CR,C1,C1_7,par_5_18,18,CHAMARTIN,,40.4721094623497,-3.68237859937536,A,http://www.crtm.es,0,est_90_25,,2
CR,C1,C1_8,par_5_133,133,FUENTE DE LA MORA,,40.4847551076476,-3.66273198940419,A,http://www.crtm.es,0,,Europe/Madrid,2
CR,C1,C1_9,par_5_144,144,VALDEBEBAS,,40.4823091642411,-3.61634057588727,A,http://www.crtm.es,0,,Europe/Madrid,2
CR,C1,C1_10,par_5_142,142,AEROPUERTO T4,,40.4917812474987,-3.59324027187479,A,http://www.crtm.es,0,est_90_33,,2
CR,C2,C2_0,par_5_38,38,GUADALAJARA,,40.6440936102746,-3.18230377067774,C2,http://www.crtm.es,0,,Europe/Madrid,0
CR,C2,C2_1,par_5_12,12,AZUQUECA,,40.5610431126363,-3.26537808007204,C1,http://www.crtm.es,0,,Europe/Madrid,1
CR,C2,C2_2,par_5_45,45,MECO,,40.534629296321,-3.29857120296861,C1,http://www.crtm.es,0,,Europe/Madrid,0
